id_llamada,fecha,hora,id_agente,nombre_agente,turno,area,antiguedad_años,tipo_gestion,canal,provincia_cliente,AHT_segundos,FCR,rellamado_7dias,PEC_error_critico,NPS_score,satisfaccion_agente,ausente,motivo_ausencia,columna_sistema_interno
CALL-01076,2024-09-22,07:10,AG001,Valentina López,Mañana,Atención al Cliente,3,Venta,Callback,Buenos Aires,479,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-01136,2024-01-14,10:55,AG014,Sebastián Castro,Tarde,Cobranzas,1,Reclamo,Chat derivado a voz,Santa Fe,336,0,1,0,0.0,4,1,Sin justificar,SVC_AR_2024
CALL-01589,2024-07-28,07:20,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Callback,Tucumán,414,0,0,0,6.0,4,0,,SVC_AR_2024
CALL-00578,2024-12-08,19:25,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Inbound,CABA,492,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-02292,2024-09-04,09:49,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Soporte Técnico,Inbound,Mendoza,571,0,1,1,,4,0,,SVC_AR_2024
CALL-01053,2024-03-14,11:50,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Chat derivado a voz,Córdoba,189,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-01091,2024-04-01,13:45,AG008,Agustín Sánchez,Tarde,Ventas,2,Venta,Outbound,Santa Fe,488,1,0,0,8.0,1,0,,SVC_AR_2024
CALL-03412,2024-09-14,19:28,AG010,Tomás González,Mañana,Cobranzas,1,Venta,Inbound,Córdoba,497,0,1,0,,5,0,,SVC_AR_2024
CALL-01428,2024-07-15,21:02,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Callback,Mendoza,468,1,1,0,7.0,3,0,,SVC_AR_2024
CALL-01050,2024-05-05,12:12,AG014,Sebastián Castro,Tarde,Cobranzas,1,Cobranza,Inbound,CABA,278,1,1,0,5.0,1,0,,SVC_AR_2024
CALL-04457,2024-09-01,18:14,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Outbound,Santa Fe,437,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-02519,2024-02-23,07:57,AG004,Lucas García,Mañana,Ventas,2,Reclamo,Inbound,Tucumán,-1,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-03163,2024-06-11,14:21,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Callback,Buenos Aires,528,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-00009,2024-05-16,09:38,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Outbound,Buenos Aires,412,1,0,1,2.0,4,0,,SVC_AR_2024
CALL-03858,2024-02-03,20:54,AG010,Tomás González,Mañana,Cobranzas,1,Cobranza,Outbound,Buenos Aires,354,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-03516,2024-11-10,22:52,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Chat derivado a voz,Mendoza,342,1,0,0,,4,0,,SVC_AR_2024
CALL-04070,2024-10-30,18:27,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Chat derivado a voz,Mendoza,509,1,0,0,8.0,1,0,,SVC_AR_2024
CALL-00145,2024-03-30,10:42,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Chat derivado a voz,Rosario,478,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-01955,2024-05-15,22:50,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Outbound,Tucumán,204,0,1,0,6.0,2,0,,SVC_AR_2024
CALL-00562,13/04/2024,20:52,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Callback,Mendoza,231,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-03104,2024-01-28,11:14,AG008,Agustín Sánchez,Tarde,Ventas,2,Cobranza,Chat derivado a voz,Córdoba,231,0,1,0,4.0,4,0,,SVC_AR_2024
CALL-03787,2024-07-12,22:44,AG004,Lucas García,Mañana,Ventas,2,Consulta,Outbound,Rosario,223,0,1,0,2.0,4,0,,SVC_AR_2024
CALL-04765,2024-04-16,07:18,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Outbound,CABA,460,1,0,0,5.0,5,0,,SVC_AR_2024
CALL-00152,2024-02-20,10:54,AG010,Tomás González,Mañana,Cobranzas,1,Soporte Técnico,Outbound,Santa Fe,584,0,1,0,2.0,4,0,,SVC_AR_2024
CALL-00423,2024-01-18,16:01,AG008,Agustín Sánchez,Tarde,Ventas,2,Consulta,Chat derivado a voz,Buenos Aires,204,1,0,0,8.0,3,1,Licencia,SVC_AR_2024
CALL-01019,2024-07-30,22:48,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Reclamo,Inbound,Mendoza,345,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-02707,2024-05-05,20:03,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Venta,Outbound,Rosario,454,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-03376,2024-08-27,21:14,AG001,Valentina López,Mañana,Atención al Cliente,3,Baja de Servicio,Outbound,Rosario,400,0,1,0,6.0,5,0,,SVC_AR_2024
CALL-01213,2024-04-03,08:00,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consulta,Outbound,Córdoba,202,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-03045,2024-03-24,11:58,AG012,Ignacio Herrera,Noche,Ventas,2,Baja de Servicio,Chat derivado a voz,Santa Fe,353,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-00799,2024-06-15,14:06,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Consultas,Outbound,Santa Fe,212,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-03164,2024-10-22,17:47,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Callback,Santa Fe,420,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-02715,2024-11-06,20:16,AG012,Ignacio Herrera,Noche,Ventas,2,Venta,Callback,Buenos Aires,467,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00415,2024-11-23,22:41,AG012,Ignacio Herrera,Noche,Ventas,2,Soporte Técnico,Chat derivado a voz,Buenos Aires,501,0,1,0,3.0,3,0,,SVC_AR_2024
CALL-02303,2024-07-11,19:43,AG001,Valentina López,Mañana,Atención al Cliente,3,Venta,Callback,Santa Fe,466,1,1,0,8.0,5,0,,SVC_AR_2024
CALL-04762,2024-10-01,20:47,AG014,Sebastián Castro,Tarde,Cobranzas,1,Baja de Servicio,Outbound,Córdoba,0,1,0,0,10.0,2,0,,SVC_AR_2024
CALL-03998,2024-02-11,15:27,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Reclamo,Chat derivado a voz,Mendoza,470,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-00625,2024-10-08,10:16,AG012,Ignacio Herrera,Noche,Ventas,2,Consulta,Chat derivado a voz,CABA,165,1,0,0,,4,0,,SVC_AR_2024
CALL-01616,2024-04-11,10:34,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Mendoza,587,0,1,0,2.0,4,0,,SVC_AR_2024
CALL-00765,16/12/2024,21:22,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Outbound,CABA,235,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-02681,2024-05-18,17:48,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Soporte Técnico,Outbound,Rosario,489,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04264,2024-03-23,12:11,AG004,Lucas García,Mañana,Ventas,2,Consulta,Chat derivado a voz,Mendoza,189,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-03533,2024-11-12,09:17,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Baja de Servicio,Outbound,CABA,510,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-00812,2024-11-17,09:24,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Inbound,Córdoba,261,1,0,0,10.0,5,0,,SVC_AR_2024
CALL-00101,2024-09-09,21:05,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Chat derivado a voz,Mendoza,413,0,1,0,7.0,4,0,,SVC_AR_2024
CALL-02824,2024-04-09,21:56,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Soporte Técnico,Inbound,CABA,567,0,0,0,8.0,5,0,,SVC_AR_2024
CALL-00654,2024-11-30,07:40,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Reclamo,Chat derivado a voz,Mendoza,404,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-00860,2024-11-09,14:32,AG014,Sebastián Castro,Tarde,Cobranzas,1,Cobranza,Inbound,Mendoza,258,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-01613,2024-05-22,09:47,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Cobranza,Inbound,Buenos Aires,152,0,0,0,5.0,3,0,,SVC_AR_2024
CALL-00764,2024-06-09,07:43,AG012,Ignacio Herrera,Noche,Ventas,2,Reclamo,Callback,CABA,244,0,1,0,3.0,1,0,,SVC_AR_2024
CALL-00334,2024-10-13,20:29,AG003,Camila Fernández,Noche,Soporte Técnico,5,Venta,Outbound,Buenos Aires,444,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-01630,2024-10-12,13:51,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Chat derivado a voz,CABA,337,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-04937,2024-10-21,19:31,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Inbound,Buenos Aires,489,1,0,0,6.0,2,0,,SVC_AR_2024
CALL-04702,2024-06-10,21:42,AG012,Ignacio Herrera,Noche,Ventas,2,Venta,Inbound,Rosario,486,1,0,0,,5,1,Capacitación,SVC_AR_2024
CALL-00228,2024-03-28,17:53,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Inbound,CABA,402,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-01946,2024-02-09,16:22,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Inbound,Rosario,510,1,0,0,,5,0,,SVC_AR_2024
CALL-01352,2024-07-25,12:38,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Reclamo,Callback,CABA,372,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-04343,2024-12-28,21:13,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Callback,Mendoza,450,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-02697,2024-07-14,20:06,AG004,Lucas García,Mañana,Ventas,2,Venta,Callback,CABA,529,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00766,2024-02-17,08:38,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Inbound,Tucumán,214,1,1,0,6.0,4,0,,SVC_AR_2024
CALL-01974,2024-10-27,10:09,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Consulta,Outbound,Tucumán,185,0,1,1,2.0,2,0,,SVC_AR_2024
CALL-04078,2024-01-14,22:55,AG014,Sebastián Castro,Tarde,Cobranzas,1,Consulta,Inbound,Mendoza,211,0,0,0,4.0,5,0,,SVC_AR_2024
CALL-04589,2024-04-16,22:29,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Chat derivado a voz,Tucumán,445,0,1,0,4.0,4,0,,SVC_AR_2024
CALL-04268,2024-07-24,07:00,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Venta,Outbound,Buenos Aires,488,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-03995,2024-11-08,11:04,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Callback,Tucumán,249,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-03317,2024-12-31,18:09,AG001,Valentina López,Mañana,Atención al Cliente,3,Cobranza,Chat derivado a voz,Buenos Aires,309,0,1,0,7.0,3,0,,SVC_AR_2024
CALL-03296,2024-09-26,13:30,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Cobranza,Inbound,Córdoba,266,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02764,2024-10-08,09:33,AG004,Lucas García,Mañana,Ventas,2,Cobranza,Callback,Buenos Aires,302,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-03537,06/06/2024,21:55,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Soporte Técnico,Inbound,Córdoba,572,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-01232,2024-03-20,21:14,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Soporte Técnico,Outbound,Santa Fe,561,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-03629,2024-05-05,16:07,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Chat derivado a voz,CABA,403,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-03214,2024-04-26,18:56,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Outbound,Córdoba,181,1,0,0,6.0,5,0,,SVC_AR_2024
CALL-02623,2024-04-01,12:54,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Buenos Aires,500,0,1,0,,3,0,,SVC_AR_2024
CALL-04199,2024-06-21,10:36,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Venta,Outbound,Rosario,442,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-00374,2024-05-26,20:27,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Cobranza,Outbound,Córdoba,268,1,1,0,7.0,4,0,,SVC_AR_2024
CALL-03162,2024-10-24,18:10,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Chat derivado a voz,Rosario,518,0,0,0,7.0,3,0,,SVC_AR_2024
CALL-04879,2024-08-04,19:33,AG011,Julieta Morales,Tarde,Soporte Técnico,4,consulta,Chat derivado a voz,Tucumán,208,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-04727,2024-10-06,21:34,AG010,Tomás González,Mañana,Cobranzas,1,Consulta,Chat derivado a voz,Rosario,306,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-02789,2024-09-24,15:57,AG001,Valentina López,Mañana,Atención al Cliente,3,Baja de Servicio,Outbound,Tucumán,488,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-00034,2024-04-05,09:38,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Callback,CABA,188,1,0,0,9.0,2,0,,SVC_AR_2024
CALL-04097,2024-06-30,20:50,AG006,Nicolás Pérez,Noche,Cobranzas,1,Cobranza,Inbound,Rosario,241,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-02313,2024-09-21,19:30,AG008,Agustín Sánchez,Tarde,Ventas,2,Cobranza,Outbound,Rosario,318,1,0,0,4.0,4,1,Capacitación,SVC_AR_2024
CALL-02408,2024-01-17,08:41,AG001,Valentina López,Mañana,Atención al Cliente,3,Baja de Servicio,Inbound,Córdoba,436,1,0,0,,5,0,,SVC_AR_2024
CALL-00927,2024-03-08,09:20,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Soporte Técnico,Chat derivado a voz,CABA,458,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02139,2024-03-25,10:05,AG001,Valentina López,Mañana,Atención al Cliente,3,Reclamo,Inbound,Buenos Aires,15000,0,0,0,6.0,4,0,,SVC_AR_2024
CALL-01774,2024-08-27,14:55,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Venta,Callback,Córdoba,498,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-02700,2024-10-19,18:12,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Inbound,CABA,289,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-01552,08/12/2024,19:53,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Inbound,Santa Fe,509,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-01306,2024-08-08,14:35,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Callback,Rosario,366,0,1,0,4.0,5,0,,SVC_AR_2024
CALL-02073,2024-10-12,21:39,AG010,Tomás González,Mañana,Cobranzas,1,Cobranza,Outbound,CABA,269,1,0,0,6.0,4,1,Capacitación,SVC_AR_2024
CALL-02727,2024-07-26,07:01,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Consulta,Inbound,Santa Fe,187,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02423,2024-03-24,07:03,AG012,Ignacio Herrera,Noche,Ventas,2,Soporte Técnico,Chat derivado a voz,Mendoza,588,0,1,0,3.0,3,0,,SVC_AR_2024
CALL-03665,2024-12-15,08:07,AG010,Tomás González,Mañana,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Mendoza,562,1,1,0,7.0,4,0,,SVC_AR_2024
CALL-02816,2024-04-17,19:47,AG003,Camila Fernández,Noche,Soporte Técnico,5,Soporte Técnico,Outbound,Buenos Aires,523,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-04689,2024-09-27,16:12,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Venta,Callback,Córdoba,494,0,0,0,7.0,5,0,,SVC_AR_2024
CALL-00811,2024-12-26,19:11,AG008,Agustín Sánchez,Tarde,Ventas,2,reclamo,Callback,Tucumán,418,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-01363,2024-11-01,22:07,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Inbound,Buenos Aires,373,1,0,0,10.0,3,0,,SVC_AR_2024
CALL-00231,2024-12-18,08:10,AG008,Agustín Sánchez,Tarde,Ventas,2,Consulta,Outbound,Córdoba,149,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-03428,2024-07-24,19:59,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Reclamo,Inbound,Córdoba,368,0,1,0,5.0,5,0,,SVC_AR_2024
CALL-04213,2024-11-03,20:35,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Venta,Inbound,Rosario,381,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-02471,2024-11-14,18:22,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Callback,Buenos Aires,425,0,0,0,7.0,4,0,,SVC_AR_2024
CALL-00492,2024-07-16,11:53,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Baja de Servicio,Inbound,CABA,376,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-03324,2024-04-14,14:20,AG008,Agustín Sánchez,Tarde,Ventas,2,Cobranza,Outbound,Córdoba,338,1,0,0,7.0,3,0,,SVC_AR_2024
CALL-00997,2024-07-12,22:53,AG008,Agustín Sánchez,Tarde,Ventas,2,Venta,Outbound,Mendoza,509,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-00777,2024-02-11,21:48,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Outbound,Mendoza,476,1,1,0,2.0,5,0,,SVC_AR_2024
CALL-04248,2024-05-08,17:23,AG001,Valentina López,Mañana,Atención al Cliente,3,Reclamo,Outbound,Mendoza,409,0,1,0,2.0,3,0,,SVC_AR_2024
CALL-04167,2024-06-27,17:50,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Cobranza,Callback,Rosario,293,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-02092,2024-02-18,21:32,AG006,Nicolás Pérez,Noche,Cobranzas,1,Soporte Técnico,Inbound,CABA,501,0,1,0,7.0,5,0,,SVC_AR_2024
CALL-01294,2024-04-06,20:44,AG004,Lucas García,Mañana,Ventas,2,Baja de Servicio,Callback,Buenos Aires,376,1,1,0,6.0,4,0,,SVC_AR_2024
CALL-03047,2024-09-13,11:58,AG014,Sebastián Castro,Tarde,Cobranzas,1,Cobranza,Callback,CABA,297,0,1,0,5.0,5,0,,SVC_AR_2024
CALL-04920,2024-10-23,16:05,AG001,Valentina López,Mañana,Atención al Cliente,3,Consulta,Callback,Santa Fe,167,1,0,0,,3,0,,SVC_AR_2024
CALL-04958,2024-07-06,10:48,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Cobranza,Chat derivado a voz,Tucumán,298,1,0,1,7.0,5,0,,SVC_AR_2024
CALL-03708,2024-04-16,11:34,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Callback,Buenos Aires,527,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-00712,2024-06-18,18:04,AG010,Tomás González,Mañana,Cobranzas,1,Baja de Servicio,Inbound,Córdoba,349,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-00498,2024-04-24,21:21,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consulta,Callback,Tucumán,229,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-01832,2024-10-16,08:56,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Venta,Outbound,Santa Fe,401,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-04714,2024-06-20,16:47,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Consulta,Inbound,Santa Fe,260,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-02221,2024-10-27,18:42,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Callback,Córdoba,435,0,1,0,,1,0,,SVC_AR_2024
CALL-03397,2024-03-18,08:09,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Callback,Córdoba,391,1,0,0,6.0,4,0,,SVC_AR_2024
CALL-00590,2024-05-23,19:14,AG003,Camila Fernández,Noche,Soporte Técnico,5,Cobranza,Callback,Santa Fe,287,1,0,0,7.0,5,0,,SVC_AR_2024
CALL-01527,2024-01-29,21:40,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Consulta,Chat derivado a voz,Rosario,134,0,0,0,6.0,4,0,,SVC_AR_2024
CALL-04166,2024-04-26,15:39,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Soporte Técnico,Inbound,Buenos Aires,590,1,0,0,5.0,3,0,,SVC_AR_2024
CALL-02111,2024-01-10,08:32,AG012,Ignacio Herrera,Noche,Ventas,2,Baja de Servicio,Inbound,Rosario,432,0,0,0,4.0,4,0,,SVC_AR_2024
CALL-04334,2024-11-16,18:27,AG001,Valentina López,Mañana,Atención al Cliente,3,Soporte Técnico,Chat derivado a voz,Buenos Aires,425,1,0,0,10.0,1,0,,SVC_AR_2024
CALL-04630,2024-07-12,21:16,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Callback,Mendoza,413,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-04613,2024-10-13,13:04,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Chat derivado a voz,CABA,220,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02652,2024-08-13,21:46,AG003,Camila Fernández,Noche,Soporte Técnico,5,CONSULTA,Inbound,Rosario,214,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-01109,2024-02-05,13:03,AG014,Sebastián Castro,Tarde,Cobranzas,1,Soporte Técnico,Outbound,Buenos Aires,590,1,0,0,10.0,4,0,,SVC_AR_2024
CALL-00150,07/02/2024,09:20,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Soporte Técnico,Chat derivado a voz,Mendoza,596,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-04567,2024-08-14,11:16,AG002,Martín Rodríguez,Tarde,Cobranzas,1,Soporte Técnico,Chat derivado a voz,Santa Fe,488,1,0,0,9.0,4,0,,SVC_AR_2024
CALL-04874,2024-01-17,22:15,AG008,Agustín Sánchez,Tarde,Ventas,2,Baja de Servicio,Inbound,Tucumán,404,1,0,0,5.0,3,0,,SVC_AR_2024
CALL-03362,2024-03-10,15:50,AG004,Lucas García,Mañana,Ventas,2,Consulta,Callback,Buenos Aires,111,1,0,0,8.0,3,0,,SVC_AR_2024
CALL-00013,2024-10-25,19:23,AG010,Tomás González,Mañana,Cobranzas,1,Soporte Técnico,Inbound,Rosario,479,1,0,0,9.0,3,1,,SVC_AR_2024
CALL-03572,2024-10-26,17:27,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Baja de Servicio,Outbound,CABA,315,0,0,0,6.0,4,0,,SVC_AR_2024
CALL-03270,2024-01-12,16:26,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consulta,Callback,Mendoza,192,0,1,0,5.0,4,0,,SVC_AR_2024
CALL-01515,2024-04-28,13:05,AG003,Camila Fernández,Noche,Soporte Técnico,5,Consulta,Outbound,Buenos Aires,123,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-01785,2024-01-09,20:10,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Soporte Técnico,Chat derivado a voz,Mendoza,527,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-03711,2024-08-06,07:15,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,CONSULTA,Inbound,Santa Fe,142,1,0,0,,3,0,,SVC_AR_2024
CALL-00732,2024-10-07,12:30,AG010,Tomás González,Mañana,Cobranzas,1,Reclamo,Callback,Rosario,419,1,0,0,7.0,4,0,,SVC_AR_2024
CALL-00752,2024-11-01,16:46,AG001,Valentina López,Mañana,Atención al Cliente,3,Baja de Servicio,Callback,Mendoza,398,1,0,1,5.0,5,0,,SVC_AR_2024
CALL-04941,2024-11-14,08:46,AG010,Tomás González,Mañana,Cobranzas,1,Soporte Técnico,Outbound,Buenos Aires,465,1,1,0,4.0,4,0,,SVC_AR_2024
CALL-01322,2024-08-11,19:59,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Soporte Técnico,Chat derivado a voz,Santa Fe,472,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-03993,2024-08-02,15:09,AG003,Camila Fernández,Noche,Soporte Técnico,5,Baja de Servicio,Outbound,CABA,248,0,1,0,5.0,3,1,,SVC_AR_2024
CALL-01860,2024-11-02,18:29,AG006,Nicolás Pérez,Noche,Cobranzas,1,Consulta,Chat derivado a voz,Tucumán,216,1,0,0,8.0,5,0,,SVC_AR_2024
CALL-03560,2024-09-26,11:10,AG015,Carolina Jiménez,Noche,Soporte Técnico,3,Baja de Servicio,Inbound,Santa Fe,421,1,0,0,8.0,4,0,,SVC_AR_2024
CALL-02888,2024-03-11,20:35,AG004,Lucas García,Mañana,Ventas,2,Soporte Técnico,Callback,Buenos Aires,390,0,1,0,6.0,4,0,,SVC_AR_2024
CALL-01127,2024-01-01,10:04,AG003,Camila Fernández,Noche,Soporte Técnico,5,Soporte Técnico,Callback,Tucumán,585,1,0,0,5.0,5,0,,SVC_AR_2024
CALL-04448,2024-09-28,12:22,AG005,Sofía Martínez,Tarde,Atención al Cliente,4,Baja de Servicio,Inbound,Santa Fe,398,1,1,0,5.0,1,0,,SVC_AR_2024
CALL-02128,2024-02-02,08:07,AG007,Florencia Torres,Mañana,Soporte Técnico,6,Soporte Técnico,Outbound,CABA,623,1,0,0,9.0,5,0,,SVC_AR_2024
CALL-04930,2024-06-30,20:34,AG011,Julieta Morales,Tarde,Soporte Técnico,4,Consulta,Chat derivado a voz,Buenos Aires,236,1,0,0,7.0,2,0,,SVC_AR_2024
CALL-01211,2024-12-24,14:14,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Venta,Callback,Tucumán,454,1,0,0,9.0,3,0,,SVC_AR_2024
CALL-02226,2024-12-10,09:07,AG013,Micaela Ruiz,Mañana,Atención al Cliente,7,Baja de Servicio,Outbound,Buenos Aires,433,0,1,0,,2,0,,SVC_AR_2024
CALL-01887,2024-08-02,22:02,AG009,Lucía Ramírez,Noche,Atención al Cliente,3,Consulta,Callback,CABA,277,0,1,0,5.0,3,0,,SVC_AR_2024
